date,contract,open,high,low,close,volume,open_interest
2023-02-01,IF2403,9322.87,9421.0,9224.95,9287.27,2445,111638
2023-02-01,IH2401,3514.41,3584.37,3511.11,3558.9,1239,86639
2023-02-02,IC2401,4955.97,5001.98,4903.72,4966.07,1586,56541
2023-02-02,IC2402,4001.4,4061.03,3987.25,4013.2,2696,67470
2023-02-02,IF2401,7843.5,7929.26,7811.79,7863.17,6828,125501
2023-02-02,IF2402,6184.91,6287.49,6090.46,6143.0,5437,148134
2023-02-02,IF2403,9282.66,9349.01,9253.0,9305.98,9208,93504
2023-02-02,IH2401,3535.75,3560.83,3500.32,3549.42,2294,53763
2023-02-03,IC2401,4884.2,5021.61,4881.77,4913.73,1524,110311
2023-02-03,IC2402,3906.78,3980.4,3893.99,3900.95,2238,115078
2023-02-03,IF2401,7675.47,7761.62,7629.18,7726.34,1710,118385
2023-02-03,IF2402,6162.25,6216.27,6051.38,6141.34,8765,171231
2023-02-03,IF2403,9430.55,9530.9,9249.03,9279.55,9217,88520
2023-02-03,IH2401,3521.31,3559.01,3492.0,3535.64,6806,159186
2023-02-06,IC2401,4883.49,4906.29,4844.0,4886.47,9299,104519
2023-02-06,IC2402,3865.83,3885.24,3836.11,3874.94,3476,190549
2023-02-06,IF2401,7762.85,7874.35,7760.76,7781.37,2588,126625
2023-02-06,IF2402,6062.77,6128.71,6040.18,6123.19,4487,161802
2023-02-06,IF2403,9194.67,9358.96,9178.16,9201.74,7137,161341
2023-02-06,IH2401,3619.16,3637.21,3570.71,3616.69,6631,164864
2023-02-07,IC2401,4761.24,4796.2,4682.05,4737.12,3279,57754
2023-02-07,IC2402,3909.74,3949.88,3865.94,3905.01,8376,133458
2023-02-07,IF2401,7534.2,7600.18,7370.22,7477.85,7501,182943
2023-02-07,IF2402,6255.63,6338.27,6183.66,6278.33,9179,90029
2023-02-07,IF2403,8927.66,8996.68,8835.2,8925.46,6833,127568
2023-02-07,IH2401,3616.75,3655.26,3593.51,3645.72,2726,146536
2023-02-08,IC2401,4715.09,4782.94,4686.43,4710.12,2816,81470
2023-02-08,IC2402,3937.36,3973.51,3926.19,3960.93,8616,111556
2023-02-08,IF2401,7457.92,7474.61,7356.79,7465.39,4923,110724
2023-02-08,IF2402,6141.24,6234.44,6061.84,6124.49,2308,59625
2023-02-08,IF2403,9008.97,9057.16,8812.94,8985.89,2098,70137
2023-02-08,IH2401,3633.95,3687.45,3569.45,3629.06,6397,196928
2023-02-09,IC2401,4561.08,4604.53,4557.6,4579.19,2532,156213
2023-02-09,IC2402,3991.7,3992.84,3922.78,3990.78,2641,94959
2023-02-09,IF2401,7513.13,7703.24,7482.82,7529.01,2659,106864
2023-02-09,IF2402,6112.53,6194.63,6041.02,6153.0,5094,181950
2023-02-09,IF2403,8968.85,8986.42,8933.28,8944.95,3199,142222
2023-02-09,IH2401,3626.23,3671.67,3603.92,3621.09,4106,144294
2023-02-10,IC2401,4603.35,4626.47,4560.53,4618.2,7964,148477
2023-02-10,IC2402,3805.47,3831.1,3773.02,3783.12,2485,122289
2023-02-10,IF2401,7619.57,7697.95,7461.26,7635.71,4089,124664
2023-02-10,IF2402,6118.13,6171.9,6045.28,6122.39,6867,66369
2023-02-10,IF2403,9124.1,9178.58,9024.44,9097.32,7100,117146
2023-02-10,IH2401,3755.02,3772.34,3666.6,3729.04,2670,57555
2023-02-13,IC2401,4441.33,4501.04,4419.52,4426.65,5545,62067
2023-02-13,IC2402,3799.78,3815.7,3766.36,3814.14,5382,127197
2023-02-13,IF2401,7603.76,7661.25,7600.34,7619.07,8775,51374
2023-02-13,IF2402,6145.12,6250.89,6125.93,6206.32,9709,149576
2023-02-13,IF2403,9349.24,9388.46,9285.45,9302.1,4388,69269
2023-02-13,IH2401,3537.53,3602.52,3514.31,3560.75,9396,89985
2023-02-14,IC2401,4448.3,4526.03,4392.79,4429.85,4656,134876
2023-02-14,IC2402,3836.2,3899.23,3797.12,3811.74,7846,70545
2023-02-14,IF2401,7659.07,7799.52,7578.64,7681.49,6045,197468
2023-02-14,IF2402,5998.94,6066.36,5991.14,6037.94,5072,149060
2023-02-14,IF2403,9513.95,9610.37,9482.9,9569.08,6380,154224
2023-02-14,IH2401,3662.89,3678.12,3647.66,3652.82,5262,100752
2023-02-15,IC2401,4443.8,4464.97,4413.85,4449.49,4762,119986
2023-02-15,IC2402,3855.24,3954.56,3804.71,3849.98,7090,92338
2023-02-15,IF2401,7754.87,7791.91,7675.42,7683.23,5731,192349
2023-02-15,IF2402,6191.29,6251.73,6172.38,6206.26,2757,59576
2023-02-15,IF2403,9484.04,9500.57,9415.13,9498.21,5569,133602
2023-02-15,IH2401,3717.52,3795.12,3659.91,3696.56,8938,151248
2023-02-16,IC2401,4465.5,4493.87,4422.53,4447.26,3448,89348
2023-02-16,IC2402,3766.41,3829.93,3719.13,3815.93,2875,137443
2023-02-16,IF2401,7506.01,7508.16,7405.64,7495.37,8429,78151
2023-02-16,IF2402,6401.86,6455.59,6387.87,6408.74,9913,169631
2023-02-16,IF2403,9639.2,9777.63,9568.41,9648.8,8401,194685
2023-02-16,IH2401,3732.8,3751.32,3652.21,3743.53,2037,124870
2023-02-17,IC2401,4416.12,4531.82,4387.26,4416.15,3858,109019
2023-02-17,IC2402,3776.52,3834.19,3768.4,3792.46,5074,50870
2023-02-17,IF2401,7578.78,7716.16,7544.02,7560.28,5921,87840
2023-02-17,IF2402,6385.83,6499.0,6325.23,6363.14,2057,78095
2023-02-17,IF2403,9961.01,10119.87,9852.25,9863.69,6167,83863
2023-02-17,IH2401,3829.88,3885.13,3795.48,3826.59,7796,106707
2023-02-20,IC2401,4417.07,4456.01,4358.93,4383.05,5999,111493
2023-02-20,IC2402,3743.3,3772.18,3705.82,3730.49,3727,74688
2023-02-20,IF2401,7389.83,7448.84,7262.17,7416.91,4229,112750
2023-02-20,IF2402,6249.06,6360.0,6234.17,6252.48,4741,121647
2023-02-20,IF2403,9355.6,9553.9,9257.65,9357.57,5201,83324
2023-02-20,IH2401,3887.69,3929.49,3881.86,3887.02,6442,81056
2023-02-21,IC2401,4299.96,4359.11,4234.23,4293.71,1999,51589
2023-02-21,IC2402,3606.39,3633.81,3579.68,3609.72,9985,144557
2023-02-21,IF2401,7574.94,7590.8,7514.38,7557.82,9093,56644
2023-02-21,IF2402,6365.25,6417.04,6274.35,6332.51,8591,83256
2023-02-21,IF2403,9315.74,9401.24,9290.08,9370.72,1325,154407
2023-02-21,IH2401,3890.99,3913.28,3857.12,3885.96,9419,107899
2023-02-22,IC2401,4284.24,4377.47,4231.26,4294.64,4825,124307
2023-02-22,IC2402,3510.99,3584.58,3498.1,3523.76,9528,75299
2023-02-22,IF2401,7551.0,7602.36,7334.96,7547.57,3919,117810
2023-02-22,IF2402,6151.7,6246.25,6113.95,6144.66,3393,53273
2023-02-22,IF2403,8883.06,8984.95,8755.66,8927.77,3077,85026
2023-02-22,IH2401,3837.45,3841.87,3762.67,3817.61,2402,177590
2023-02-23,IC2401,4307.75,4401.17,4283.22,4354.2,3810,60577
2023-02-23,IC2402,3537.98,3541.31,3498.7,3527.81,6738,156222
2023-02-23,IF2401,7979.61,8011.3,7838.6,7908.75,1784,183396
2023-02-23,IF2402,6453.3,6467.61,6358.74,6366.47,2862,154602
2023-02-23,IF2403,9105.45,9342.77,9100.99,9131.45,4888,136055
2023-02-23,IH2401,3787.42,3787.57,3737.55,3755.08,3292,177264
2023-02-24,IC2401,4425.71,4427.8,4393.22,4400.03,8124,79032
2023-02-24,IC2402,3395.66,3438.15,3372.73,3379.49,2060,90249
2023-02-24,IF2401,7702.91,7722.15,7638.24,7713.12,2098,189380
2023-02-24,IF2402,6338.23,6454.4,6285.71,6363.87,7211,74272
2023-02-24,IF2403,9142.84,9342.5,9127.19,9179.07,3050,88790
2023-02-24,IH2401,3707.15,3765.0,3696.24,3735.92,8970,97722
2023-02-27,IC2401,4396.72,4475.28,4344.1,4420.76,7531,129289
2023-02-27,IC2402,3245.11,3249.92,3215.23,3240.09,3434,76531
2023-02-27,IF2401,7706.49,7862.49,7634.96,7697.28,1282,115292
2023-02-27,IF2402,6271.03,6324.41,6201.16,6282.63,9900,193291
2023-02-27,IF2403,9150.88,9259.99,9080.55,9195.61,3576,74429
2023-02-27,IH2401,3752.87,3782.82,3702.54,3759.68,7911,156439
2023-02-28,IC2401,4358.96,4437.83,4358.6,4373.0,5574,161764
2023-02-28,IC2402,3167.53,3203.1,3125.13,3152.32,8900,55478
2023-02-28,IF2401,8076.73,8105.59,8008.76,8077.57,5195,100978
2023-02-28,IF2402,6523.23,6585.13,6511.54,6575.57,3478,113442
2023-02-28,IF2403,9198.98,9254.79,9196.27,9211.1,4559,63046
2023-02-28,IH2401,3793.1,3805.79,3753.26,3785.44,7822,110780
2023-03-01,IC2401,4493.39,4540.42,4426.23,4441.44,7743,189824
2023-03-01,IC2402,3181.78,3184.29,3088.74,3183.68,4866,109205
2023-03-01,IF2401,8088.75,8171.68,8050.44,8056.3,4367,113171
2023-03-01,IF2402,6526.49,6570.25,6489.05,6528.15,4497,168725
2023-03-01,IF2403,9522.92,9622.82,9475.5,9544.65,2681,183992
2023-03-01,IH2401,3809.85,3859.18,3756.04,3811.9,7649,137198
2023-03-02,IC2401,4480.07,4560.32,4429.27,4477.38,8379,168319
2023-03-02,IC2402,3192.01,3223.38,3159.45,3207.13,6482,166386
2023-03-02,IF2401,8057.02,8090.23,7896.11,8073.53,2134,183948
2023-03-02,IF2402,6670.95,6744.21,6505.41,6610.92,3012,97165
2023-03-02,IF2403,9530.26,9689.1,9517.52,9556.67,6849,57793
2023-03-02,IH2401,3631.28,3673.95,3548.41,3622.24,2784,74720
2023-03-03,IC2401,4532.16,4591.53,4529.97,4530.66,6088,196709
2023-03-03,IC2402,3164.37,3210.09,3150.99,3154.2,6089,124765
2023-03-03,IF2401,8081.83,8109.64,7972.83,7999.08,8550,125433
2023-03-03,IF2402,6528.2,6557.71,6461.61,6545.09,5982,188082
2023-03-03,IF2403,9698.0,9786.85,9548.09,9672.22,3511,53231
2023-03-03,IH2401,3589.31,3608.56,3551.79,3603.59,5215,177775
2023-03-06,IC2401,4554.95,4567.55,4528.89,4546.62,4738,54819
2023-03-06,IC2402,3117.43,3170.76,3065.19,3140.89,4979,152608
2023-03-06,IF2401,7987.4,8027.5,7925.06,7965.79,2446,131780
2023-03-06,IF2402,6564.15,6608.7,6504.58,6548.08,7091,143258
2023-03-06,IF2403,9595.33,9618.31,9406.98,9610.28,2764,150216
2023-03-06,IH2401,3648.35,3649.89,3584.9,3615.84,4050,144366
2023-03-07,IC2401,4666.91,4736.62,4606.6,4686.07,6550,124990
2023-03-07,IC2402,3121.78,3156.89,3107.78,3125.87,5386,150604
2023-03-07,IF2401,7906.53,7982.66,7854.05,7904.03,4340,55089
2023-03-07,IF2402,6739.75,6915.11,6729.58,6783.97,3147,171516
2023-03-07,IF2403,9689.18,9942.57,9655.34,9726.04,9096,104685
2023-03-07,IH2401,3678.57,3711.3,3653.29,3677.21,4002,163750
2023-03-08,IC2401,4740.74,4869.34,4622.98,4711.36,6369,179505
2023-03-08,IC2402,3163.69,3174.51,3119.63,3139.94,9644,54844
2023-03-08,IF2401,7821.9,7933.28,7815.27,7880.18,3588,155770
2023-03-08,IF2402,6870.74,6972.86,6859.04,6917.42,2215,115426
2023-03-08,IF2403,9645.88,9861.81,9581.93,9751.26,3553,146586
2023-03-08,IH2401,3744.07,3755.74,3739.83,3747.38,5283,82402
2023-03-09,IC2401,4840.98,4870.45,4780.47,4804.83,4799,62403
2023-03-09,IC2402,3164.83,3198.29,3154.75,3163.76,6567,173114
2023-03-09,IF2401,7763.87,7882.51,7752.01,7766.39,2190,97581
2023-03-09,IF2402,6711.93,6858.22,6627.1,6676.6,2339,67240
2023-03-09,IF2403,9822.06,9921.56,9761.27,9847.02,8575,190524
2023-03-09,IH2401,3693.39,3705.53,3667.32,3703.58,1742,90376
2023-03-10,IC2401,4955.22,5066.18,4921.18,4953.28,2535,58275
2023-03-10,IC2402,3080.6,3086.27,3031.33,3073.2,6563,84595
2023-03-10,IF2401,7638.32,7700.67,7597.19,7671.46,2147,151103
2023-03-10,IF2402,6643.29,6703.94,6529.34,6650.18,5245,53873
2023-03-10,IF2403,9816.73,9891.66,9570.28,9754.43,3419,134669
2023-03-10,IH2401,3629.84,3745.44,3614.96,3660.77,7358,172495
2023-03-13,IC2401,4832.57,4833.84,4792.59,4813.12,1798,59808
2023-03-13,IC2402,3185.52,3211.97,3141.58,3168.31,1133,186132
2023-03-13,IF2401,7664.73,7737.06,7577.16,7709.95,7811,71524
2023-03-13,IF2402,6647.2,6756.79,6515.25,6705.29,5322,80974
2023-03-13,IF2403,9605.03,9744.88,9462.76,9652.82,1208,74183
2023-03-13,IH2401,3587.58,3677.5,3556.23,3592.35,3802,181335
2023-03-14,IC2401,4708.28,4745.45,4701.35,4723.91,3737,173330
2023-03-14,IC2402,3101.09,3111.06,3073.1,3100.44,6713,83618
2023-03-14,IF2401,7696.6,7789.63,7573.61,7628.44,4151,152307
2023-03-14,IF2402,6711.06,6819.49,6654.28,6766.83,8144,179907
2023-03-14,IF2403,9668.93,9772.44,9569.51,9638.21,2112,108367
2023-03-14,IH2401,3542.8,3575.22,3508.18,3543.54,5100,50580
2023-03-15,IC2401,4676.25,4821.28,4662.12,4686.55,3218,164330
2023-03-15,IC2402,3152.3,3177.85,3134.93,3170.58,4160,95478
2023-03-15,IF2401,7530.58,7742.21,7511.1,7600.09,9152,134138
2023-03-15,IF2402,6684.19,6720.03,6529.3,6676.33,5103,199130
2023-03-15,IF2403,9319.7,9385.88,9214.16,9269.23,4202,138889
2023-03-15,IH2401,3514.35,3534.46,3500.79,3509.73,9200,56796
2023-03-16,IC2401,4704.09,4747.58,4667.59,4699.03,1899,52816
2023-03-16,IC2402,3085.38,3100.23,3045.14,3086.68,1195,168168
2023-03-16,IF2401,7616.58,7724.15,7593.89,7622.71,2702,93477
2023-03-16,IF2402,6548.16,6609.9,6544.73,6588.16,5870,54831
2023-03-16,IF2403,9196.62,9377.32,9138.49,9361.51,4222,149836
2023-03-16,IH2401,3545.79,3568.85,3544.95,3553.33,9240,75775
2023-03-17,IC2401,4823.01,4833.7,4766.87,4806.52,3946,99153
2023-03-17,IC2402,3133.92,3171.67,3129.96,3137.75,8622,147186
2023-03-17,IF2401,7606.46,7620.66,7591.67,7619.35,7454,134253
2023-03-17,IF2402,6330.64,6390.5,6203.72,6258.6,2672,160071
2023-03-17,IF2403,9082.34,9183.69,8925.87,9059.69,5704,111395
2023-03-17,IH2401,3602.23,3684.38,3579.68,3624.2,8659,109062
2023-03-20,IC2401,4711.19,4765.12,4675.02,4738.49,1623,128295
2023-03-20,IC2402,3115.76,3154.15,3091.02,3139.45,1822,65468
2023-03-20,IF2401,7408.83,7452.9,7398.51,7408.53,2546,121606
2023-03-20,IF2402,6049.4,6109.71,5986.9,6036.21,9073,69114
2023-03-20,IF2403,8922.98,8951.27,8779.36,8949.15,3067,175940
2023-03-20,IH2401,3628.63,3653.44,3621.09,3644.19,6266,181439
2023-03-21,IC2401,4829.55,4837.79,4783.68,4805.89,9485,169112
2023-03-21,IC2402,3130.84,3157.11,3114.54,3143.04,8200,177128
2023-03-21,IF2401,7590.77,7656.27,7498.1,7611.34,8885,192318
2023-03-21,IF2402,5992.29,6045.89,5984.89,5991.64,2653,139478
2023-03-21,IF2403,8813.72,8828.93,8765.14,8770.35,3211,95197
2023-03-21,IH2401,3606.84,3687.72,3576.53,3605.69,8556,72643
2023-03-22,IC2401,4962.8,5041.57,4887.75,4973.32,5515,163347
2023-03-22,IC2402,3039.68,3063.57,3005.61,3020.1,3310,191581
2023-03-22,IF2401,7585.73,7640.14,7484.29,7611.6,6776,179946
2023-03-22,IF2402,5789.95,5853.03,5760.58,5807.4,7137,58020
2023-03-22,IF2403,8377.32,8427.6,8275.97,8313.88,9614,127413
2023-03-22,IH2401,3633.68,3637.56,3610.0,3627.51,4267,138964
2023-03-23,IC2401,4844.82,4895.56,4764.84,4876.43,8448,125828
2023-03-23,IC2402,2940.55,2973.24,2887.91,2953.33,3375,138245
2023-03-23,IF2401,7632.54,7670.86,7620.28,7632.98,5831,147950
2023-03-23,IF2402,5685.51,5746.93,5621.93,5720.11,7819,199922
2023-03-23,IF2403,8346.44,8454.39,8237.83,8415.89,2092,189856
2023-03-23,IH2401,3630.33,3653.64,3549.51,3632.91,6744,180067
2023-03-24,IC2401,4969.13,5000.75,4834.21,4956.85,2326,72200
2023-03-24,IC2402,2971.07,2976.73,2946.28,2962.63,2172,153550
2023-03-24,IF2401,7553.09,7682.52,7415.93,7577.06,1329,141257
2023-03-24,IF2402,5779.62,5838.74,5754.93,5813.6,6060,130430
2023-03-24,IF2403,8290.95,8397.56,8196.0,8348.14,4526,55974
2023-03-24,IH2401,3545.54,3582.91,3538.72,3554.37,2725,77032
2023-03-27,IC2401,5077.62,5097.4,5045.11,5075.37,2559,64102
2023-03-27,IC2402,3021.81,3071.96,2973.03,3007.46,2688,179537
2023-03-27,IF2401,7440.23,7543.25,7326.68,7487.33,2720,157338
2023-03-27,IF2402,5811.49,5859.42,5787.84,5808.45,4299,142574
2023-03-27,IF2403,8291.73,8350.59,8211.14,8317.97,7013,81940
2023-03-27,IH2401,3518.43,3539.26,3509.23,3523.34,5978,179449
2023-03-28,IC2401,5076.18,5172.05,5019.3,5057.22,2589,53421
2023-03-28,IC2402,3043.03,3049.08,3031.15,3034.37,1121,90896
2023-03-28,IF2401,7409.96,7416.87,7396.1,7410.39,8904,129006
2023-03-28,IF2402,5977.31,6051.58,5927.52,5944.56,7914,184945
2023-03-28,IF2403,8057.6,8097.59,8013.7,8048.88,2726,53499
2023-03-28,IH2401,3500.01,3544.75,3494.0,3527.07,7070,115370
2023-03-29,IC2401,5115.17,5162.0,5018.49,5065.86,8117,65184
2023-03-29,IC2402,3109.06,3137.41,3028.46,3080.87,7737,67404
2023-03-29,IF2401,7650.07,7668.89,7611.32,7666.99,6570,180888
2023-03-29,IF2402,6133.79,6179.0,5984.27,6085.48,1749,71827
2023-03-29,IF2403,8237.24,8285.38,8102.65,8219.43,4563,189989
2023-03-29,IH2401,3530.65,3548.11,3481.16,3517.91,9497,130467
2023-03-30,IC2401,5166.22,5216.27,5074.75,5162.65,2133,168693
2023-03-30,IC2402,3061.17,3113.77,3056.22,3057.18,5768,91113
2023-03-30,IF2401,7637.54,7814.47,7585.89,7778.11,9087,50254
2023-03-30,IF2402,6157.3,6174.08,6062.4,6145.24,2620,196634
2023-03-30,IF2403,8363.91,8477.45,8288.68,8415.21,8891,128487
2023-03-30,IH2401,3546.36,3598.2,3534.17,3548.44,2146,151728
2023-03-31,IC2401,5107.11,5200.65,5077.09,5165.44,8068,152346
2023-03-31,IC2402,3062.23,3083.4,3044.16,3053.6,6423,188263
2023-03-31,IF2401,7777.3,7858.4,7585.32,7753.58,7701,112652
2023-03-31,IF2402,6209.82,6222.57,6142.3,6205.55,4731,105050
2023-03-31,IF2403,8338.24,8464.17,8247.64,8248.43,7759,63307
2023-03-31,IH2401,3534.69,3534.92,3462.88,3523.04,9893,111902
2023-04-03,IC2401,5262.23,5304.72,5204.69,5231.19,3612,94825
2023-04-03,IC2402,3097.87,3103.19,3051.78,3083.13,9698,180022
2023-04-03,IF2401,7657.68,7740.96,7611.36,7702.25,6754,136687
2023-04-03,IF2402,6286.31,6349.18,6250.52,6293.58,3776,75080
2023-04-03,IF2403,8269.77,8325.23,8211.45,8301.57,2914,177395
2023-04-03,IH2401,3516.6,3535.29,3494.1,3531.22,2136,137278
2023-04-04,IC2401,5029.75,5050.73,4951.02,5008.49,4401,96460
2023-04-04,IC2402,3053.25,3094.4,3039.85,3043.79,9817,128820
2023-04-04,IF2401,7889.54,7975.37,7849.87,7944.21,5414,104710
2023-04-04,IF2402,6166.46,6196.42,6138.56,6158.21,9806,87609
2023-04-04,IF2403,8211.29,8223.12,8116.95,8221.02,6739,53463
2023-04-04,IH2401,3684.59,3738.19,3587.21,3672.19,2289,179873
2023-04-05,IC2401,5015.07,5090.72,4866.09,4960.15,6374,87661
2023-04-05,IC2402,3092.68,3144.75,3059.77,3096.91,2386,73799
2023-04-05,IF2401,8182.16,8256.44,8127.16,8185.76,7271,181379
2023-04-05,IF2402,6071.97,6093.52,6005.54,6075.51,7480,188865
2023-04-05,IF2403,8375.13,8389.87,8211.99,8362.1,3833,59458
2023-04-05,IH2401,3559.54,3582.36,3513.16,3524.81,9849,154706
2023-04-06,IC2401,4937.15,4976.68,4895.21,4939.76,6665,144583
2023-04-06,IC2402,3002.11,3050.08,3001.76,3028.47,2050,156860
2023-04-06,IF2401,7999.62,8087.5,7995.15,8004.49,8948,163378
2023-04-06,IF2402,6169.98,6219.2,6044.71,6195.62,7090,139825
2023-04-06,IF2403,8480.04,8535.04,8374.84,8507.55,4423,50808
2023-04-06,IH2401,3539.44,3615.13,3481.38,3556.39,9550,93426
2023-04-07,IC2401,4901.39,4966.89,4857.0,4916.71,9637,88350
2023-04-07,IC2402,3089.28,3120.66,3056.73,3091.7,7562,126565
2023-04-07,IF2401,8194.2,8319.82,8141.02,8177.91,3402,66919
2023-04-07,IF2402,6110.17,6161.35,6039.36,6097.27,6982,141582
2023-04-07,IF2403,8432.34,8564.9,8260.54,8423.5,5339,185238
2023-04-07,IH2401,3583.39,3680.1,3543.83,3606.16,4841,198957
2023-04-10,IC2401,4890.78,4920.95,4875.3,4881.67,9826,87994
2023-04-10,IC2402,3060.93,3087.97,3051.63,3075.31,2566,101109
2023-04-10,IF2401,8479.88,8558.98,8373.94,8478.83,9161,114685
2023-04-10,IF2402,6050.97,6117.2,6035.99,6078.08,1450,81949
2023-04-10,IF2403,8751.96,8799.28,8635.34,8736.28,7622,111675
2023-04-10,IH2401,3562.82,3584.88,3549.24,3550.09,8907,59660
2023-04-11,IC2401,4915.97,4947.47,4861.82,4902.68,9803,182083
2023-04-11,IC2402,3195.17,3280.1,3174.54,3226.79,3524,177818
2023-04-11,IF2401,8688.83,8786.63,8649.64,8654.73,6988,107094
2023-04-11,IF2402,6093.75,6139.02,6025.93,6075.49,8830,196092
2023-04-11,IF2403,8733.86,8824.88,8584.52,8753.13,9608,51077
2023-04-11,IH2401,3584.46,3687.12,3542.97,3554.0,3510,160905
2023-04-12,IC2401,4789.35,4866.88,4778.55,4812.57,6517,53321
2023-04-12,IC2402,3191.58,3193.12,3159.34,3171.41,5351,83465
2023-04-12,IF2401,8538.21,8576.41,8447.92,8521.52,6447,78748
2023-04-12,IF2402,5964.3,5999.36,5932.33,5985.01,5389,95159
2023-04-12,IF2403,8729.85,8780.75,8681.14,8723.77,8386,91876
2023-04-12,IH2401,3483.68,3509.09,3475.78,3494.58,7457,65348
2023-04-13,IC2401,4590.11,4670.06,4588.04,4618.14,4004,137659
2023-04-13,IC2402,3277.47,3321.55,3261.25,3283.83,4797,110455
2023-04-13,IF2401,8451.45,8496.22,8395.14,8397.44,6472,132790
2023-04-13,IF2402,5910.35,5944.49,5819.15,5917.79,5829,140528
2023-04-13,IF2403,8463.75,8602.9,8393.63,8523.62,5283,130536
2023-04-13,IH2401,3381.05,3394.81,3363.1,3363.8,2861,65201
2023-04-14,IC2401,4718.77,4722.33,4520.01,4675.87,9338,147588
2023-04-14,IC2402,3444.84,3474.97,3409.34,3420.22,4396,76958
2023-04-14,IF2401,8327.13,8442.11,8314.3,8364.14,3048,196724
2023-04-14,IF2402,5973.13,6046.44,5956.93,5986.1,5335,83382
2023-04-14,IF2403,8518.67,8600.94,8483.29,8563.28,7697,183894
2023-04-14,IH2401,3464.67,3511.28,3446.19,3453.35,4681,56957
2023-04-17,IC2401,4539.83,4560.87,4520.09,4520.59,6669,142800
2023-04-17,IC2402,3442.04,3541.84,3423.61,3434.29,8579,85425
2023-04-17,IF2401,8401.47,8463.17,8366.66,8392.4,4164,89967
2023-04-17,IF2402,5880.49,5935.89,5846.03,5919.77,8791,98579
2023-04-17,IF2403,8547.59,8642.02,8476.65,8593.85,6202,185068
2023-04-17,IH2401,3440.86,3483.19,3391.69,3407.25,4975,160921
2023-04-18,IC2401,4686.14,4694.27,4619.21,4664.42,8374,121692
2023-04-18,IC2402,3506.59,3526.46,3454.41,3486.23,3775,51915
2023-04-18,IF2401,8396.63,8508.83,8367.03,8449.38,1899,72251
2023-04-18,IF2402,6059.68,6126.94,6058.52,6061.67,1954,161652
2023-04-18,IF2403,8410.47,8439.95,8259.58,8397.86,3886,86150
2023-04-18,IH2401,3435.15,3441.67,3372.87,3398.35,4819,105695
2023-04-19,IC2401,4631.8,4662.65,4600.31,4660.42,1644,103924
2023-04-19,IC2402,3463.94,3476.92,3441.41,3457.17,3315,133530
2023-04-19,IF2401,8444.47,8566.77,8393.85,8487.12,4709,188693
2023-04-19,IF2402,6203.84,6258.92,6189.81,6239.99,5647,60082
2023-04-19,IF2403,8734.81,8752.93,8551.4,8676.05,3633,177452
2023-04-19,IH2401,3433.74,3441.65,3417.58,3439.88,1603,139033
2023-04-20,IC2401,4815.86,4836.29,4794.33,4820.34,2209,179129
2023-04-20,IC2402,3452.47,3469.25,3429.19,3453.18,8857,98843
2023-04-20,IF2401,8400.3,8454.57,8323.27,8418.85,1595,142677
2023-04-20,IF2402,6248.38,6320.22,6230.22,6254.64,3635,107508
2023-04-20,IF2403,8544.37,8621.33,8416.61,8455.54,9141,193195
2023-04-20,IH2401,3432.69,3530.55,3413.79,3440.44,2765,168894
2023-04-21,IC2401,4698.08,4764.53,4691.24,4698.93,6976,143231
2023-04-21,IC2402,3502.7,3548.52,3474.14,3512.12,2330,80745
2023-04-21,IF2401,8567.58,8675.74,8457.06,8564.71,4570,88193
2023-04-21,IF2402,6397.98,6420.43,6303.42,6382.37,1206,70964
2023-04-21,IF2403,8500.59,8561.5,8469.88,8517.88,7153,68274
2023-04-21,IH2401,3423.04,3494.51,3330.76,3474.59,3542,85604
2023-04-24,IC2401,4752.22,4772.27,4717.8,4727.45,4164,153450
2023-04-24,IC2402,3600.97,3617.24,3542.46,3553.12,7321,170389
2023-04-24,IF2401,8392.84,8421.68,8357.42,8366.92,3798,56891
2023-04-24,IF2402,6209.08,6420.73,6181.62,6277.06,5661,158522
2023-04-24,IF2403,8452.61,8531.94,8366.79,8428.07,9331,174430
2023-04-24,IH2401,3435.06,3457.77,3430.45,3445.62,8543,139941
2023-04-25,IC2401,4822.01,4883.11,4779.04,4808.53,8633,66509
2023-04-25,IC2402,3554.73,3631.25,3549.61,3567.55,8903,104604
2023-04-25,IF2401,8218.99,8352.1,8181.09,8229.85,4960,187699
2023-04-25,IF2402,6356.73,6417.45,6309.69,6322.82,9721,114974
2023-04-25,IF2403,8243.58,8270.51,8081.51,8265.01,2748,149391
2023-04-25,IH2401,3573.3,3607.31,3554.7,3561.11,8353,192374
2023-04-26,IC2401,4866.24,4906.61,4853.09,4854.89,6168,94418
2023-04-26,IC2402,3561.51,3618.16,3510.84,3572.76,9471,113513
2023-04-26,IF2401,8131.64,8280.91,8075.31,8163.42,2841,122342
2023-04-26,IF2402,6528.59,6584.0,6501.4,6520.98,9029,181415
2023-04-26,IF2403,8388.63,8416.65,8279.62,8326.89,1706,187520
2023-04-26,IH2401,3433.92,3472.22,3382.48,3415.71,9406,56086
2023-04-27,IC2401,4851.03,4909.05,4810.78,4847.65,3002,162508
2023-04-27,IC2402,3546.88,3598.46,3518.96,3546.49,6903,87769
2023-04-27,IF2401,8247.26,8367.27,8040.55,8284.2,8398,114691
2023-04-27,IF2402,6487.73,6529.88,6317.05,6438.23,1455,189182
2023-04-27,IF2403,8253.46,8299.99,8142.09,8213.65,1360,156690
